KY586388_Ser1_Thailand_BangkokSeq_66_Thailand	2006
KY586389_Ser1_Thailand_BangkokSeq_67_Thailand	2006
KY586390_Ser1_Thailand_BangkokSeq_68_Thailand	2006
KY586391_Ser1_Thailand_BangkokSeq_69_Thailand	2006
KY586312_Ser1_Thailand_BangkokSeq_7_Thailand	2006
KY586392_Ser1_Thailand_BangkokSeq_70_Thailand	2006
KY586393_Ser1_Thailand_BangkokSeq_71_Thailand	2006
KY586394_Ser1_Thailand_BangkokSeq_72_Thailand	2006
KY586395_Ser1_Thailand_BangkokSeq_73_Thailand	2006
KY586396_Ser1_Thailand_BangkokSeq_74_Thailand	2004
KY586397_Ser1_Thailand_BangkokSeq_75_Thailand	2006
KY586398_Ser1_Thailand_BangkokSeq_76_Thailand	2006
KY586399_Ser1_Thailand_BangkokSeq_77_Thailand	2006
KY586400_Ser1_Thailand_BangkokSeq_78_Thailand	2006
KY586401_Ser1_Thailand_BangkokSeq_79_Thailand	2006
KY586313_Ser1_Thailand_BangkokSeq_8_Thailand	2006
KY586403_Ser1_Thailand_BangkokSeq_80_Thailand	2002
KY586404_Ser1_Thailand_BangkokSeq_81_Thailand	2002
KY586405_Ser1_Thailand_BangkokSeq_82_Thailand	2002
KY586406_Ser1_Thailand_BangkokSeq_83_Thailand	2002
KY586407_Ser1_Thailand_BangkokSeq_84_Thailand	2002
KY586408_Ser1_Thailand_BangkokSeq_85_Thailand	2002
KY586410_Ser1_Thailand_BangkokSeq_86_Thailand	2000
KY586411_Ser1_Thailand_BangkokSeq_87_Thailand	2006
KY586412_Ser1_Thailand_BangkokSeq_88_Thailand	2006
KY586413_Ser1_Thailand_BangkokSeq_89_Thailand	2002
KY586314_Ser1_Thailand_BangkokSeq_9_Thailand	2006
KY586414_Ser1_Thailand_BangkokSeq_90_Thailand	2006
KY586415_Ser1_Thailand_BangkokSeq_91_Thailand	2001
KY586416_Ser1_Thailand_BangkokSeq_92_Thailand	2001
KY586418_Ser1_Thailand_BangkokSeq_93_Thailand	2002
KY586419_Ser1_Thailand_BangkokSeq_94_Thailand	2006
KY586420_Ser1_Thailand_BangkokSeq_95_Thailand	2006
KY586421_Ser1_Thailand_BangkokSeq_96_Thailand	2006
KY586422_Ser1_Thailand_BangkokSeq_97_Thailand	2006
KY586423_Ser1_Thailand_BangkokSeq_98_Thailand	2006
KY586424_Ser1_Thailand_BangkokSeq_99_Thailand	2006
KY586316_Ser1_Thailand_nonBKKSeq_1_Thailand	2008
KY586339_Ser1_Thailand_nonBKKSeq_10_Thailand	2008
KY586360_Ser1_Thailand_nonBKKSeq_11_Thailand	2003
KY586361_Ser1_Thailand_nonBKKSeq_12_Thailand	2008
KY586362_Ser1_Thailand_nonBKKSeq_13_Thailand	2001
KY586363_Ser1_Thailand_nonBKKSeq_14_Thailand	2000
KY586364_Ser1_Thailand_nonBKKSeq_15_Thailand	2002
KY586373_Ser1_Thailand_nonBKKSeq_16_Thailand	2000
KY586380_Ser1_Thailand_nonBKKSeq_17_Thailand	2001
KY586402_Ser1_Thailand_nonBKKSeq_18_Thailand	2003
KY586409_Ser1_Thailand_nonBKKSeq_19_Thailand	2004
KY586326_Ser1_Thailand_nonBKKSeq_2_Thailand	2003
KY586417_Ser1_Thailand_nonBKKSeq_20_Thailand	2001
KY586425_Ser1_Thailand_nonBKKSeq_21_Thailand	2007
KY586431_Ser1_Thailand_nonBKKSeq_22_Thailand	2009
KY586440_Ser1_Thailand_nonBKKSeq_23_Thailand	2005
KY586441_Ser1_Thailand_nonBKKSeq_24_Thailand	2005
KY586442_Ser1_Thailand_nonBKKSeq_25_Thailand	2003
KY586444_Ser1_Thailand_nonBKKSeq_26_Thailand	2007
KY586464_Ser1_Thailand_nonBKKSeq_27_Thailand	2005
KY586465_Ser1_Thailand_nonBKKSeq_28_Thailand	2004
KY586466_Ser1_Thailand_nonBKKSeq_29_Thailand	2002
KY586329_Ser1_Thailand_nonBKKSeq_3_Thailand	2009
KY586468_Ser1_Thailand_nonBKKSeq_30_Thailand	2001
KY586469_Ser1_Thailand_nonBKKSeq_31_Thailand	2001
KY586477_Ser1_Thailand_nonBKKSeq_32_Thailand	2001
KY586481_Ser1_Thailand_nonBKKSeq_33_Thailand	2003
KY586492_Ser1_Thailand_nonBKKSeq_34_Thailand	2007
KY586493_Ser1_Thailand_nonBKKSeq_35_Thailand	2009
KY586494_Ser1_Thailand_nonBKKSeq_36_Thailand	2008
KY586508_Ser1_Thailand_nonBKKSeq_37_Thailand	2000
KY586514_Ser1_Thailand_nonBKKSeq_38_Thailand	1999
KY586528_Ser1_Thailand_nonBKKSeq_39_Thailand	2002
KY586330_Ser1_Thailand_nonBKKSeq_4_Thailand	2009
KY586532_Ser1_Thailand_nonBKKSeq_40_Thailand	2000
KY586533_Ser1_Thailand_nonBKKSeq_41_Thailand	2000
KY586541_Ser1_Thailand_nonBKKSeq_42_Thailand	2001
KY586544_Ser1_Thailand_nonBKKSeq_43_Thailand	2003
KY586545_Ser1_Thailand_nonBKKSeq_44_Thailand	2004
KY586331_Ser1_Thailand_nonBKKSeq_5_Thailand	2005
KY586333_Ser1_Thailand_nonBKKSeq_6_Thailand	2006
KY586334_Ser1_Thailand_nonBKKSeq_7_Thailand	2008
KY586337_Ser1_Thailand_nonBKKSeq_8_Thailand	2005
KY586338_Ser1_Thailand_nonBKKSeq_9_Thailand	2009
KY586550_Ser2_Thailand_Bangkok_Seq1_Thailand	2002
KY586567_Ser2_Thailand_Bangkok_Seq10_Thailand	2006
KY586696_Ser2_Thailand_Bangkok_Seq100_Thailand	2004
KY586697_Ser2_Thailand_Bangkok_Seq101_Thailand	2004
KY586698_Ser2_Thailand_Bangkok_Seq102_Thailand	2004
KY586571_Ser2_Thailand_Bangkok_Seq11_Thailand	2006
KY586572_Ser2_Thailand_Bangkok_Seq12_Thailand	2006
KY586573_Ser2_Thailand_Bangkok_Seq13_Thailand	2002
KY586574_Ser2_Thailand_Bangkok_Seq14_Thailand	2001
KY586575_Ser2_Thailand_Bangkok_Seq15_Thailand	2006
KY586576_Ser2_Thailand_Bangkok_Seq16_Thailand	2001
KY586577_Ser2_Thailand_Bangkok_Seq17_Thailand	2002
KY586578_Ser2_Thailand_Bangkok_Seq18_Thailand	2001
KY586586_Ser2_Thailand_Bangkok_Seq19_Thailand	2006
KY586551_Ser2_Thailand_Bangkok_Seq2_Thailand	2002
KY586591_Ser2_Thailand_Bangkok_Seq20_Thailand	2002
KY586594_Ser2_Thailand_Bangkok_Seq21_Thailand	2002
KY586598_Ser2_Thailand_Bangkok_Seq22_Thailand	2004
KY586599_Ser2_Thailand_Bangkok_Seq23_Thailand	2004
KY586600_Ser2_Thailand_Bangkok_Seq24_Thailand	2004
KY586601_Ser2_Thailand_Bangkok_Seq25_Thailand	2004
KY586602_Ser2_Thailand_Bangkok_Seq26_Thailand	2004
KY586603_Ser2_Thailand_Bangkok_Seq27_Thailand	2002
KY586604_Ser2_Thailand_Bangkok_Seq28_Thailand	2002
KY586605_Ser2_Thailand_Bangkok_Seq29_Thailand	2004
KY586552_Ser2_Thailand_Bangkok_Seq3_Thailand	2001
KY586606_Ser2_Thailand_Bangkok_Seq30_Thailand	2002
KY586607_Ser2_Thailand_Bangkok_Seq31_Thailand	2001
KY586608_Ser2_Thailand_Bangkok_Seq32_Thailand	2000
KY586609_Ser2_Thailand_Bangkok_Seq33_Thailand	2000
KY586610_Ser2_Thailand_Bangkok_Seq34_Thailand	2000
KY586612_Ser2_Thailand_Bangkok_Seq35_Thailand	2004
KY586613_Ser2_Thailand_Bangkok_Seq36_Thailand	2004
KY586614_Ser2_Thailand_Bangkok_Seq37_Thailand	2004
KY586616_Ser2_Thailand_Bangkok_Seq38_Thailand	2002
